name,beers_count,brewery_id,latitude,longitude
Mad River Brewing Company,,811,40.87860107421875,-123.99199676513672
Magic Hat,19.0,812,44.42839813232422,-73.21309661865234
Magnolia Pub and Brewery,6.0,813,37.77019882202149,-122.44499969482422
Main Street Alehouse,2.0,814,45.5000991821289,-122.43099975585938
Main Street Beer Company #1,2.0,815,37.54299926757813,-77.46910095214844
Main Street Brewery,2.0,816,33.883499145507805,-117.56500244140624
Main Street Brewing,1.0,817,32.803001403808594,-96.7698974609375
"Main Street Station Casino, Brewery and Hotel",2.0,818,36.17549896240234,-115.1449966430664
Maisel Bru,3.0,819,49.892799377441406,10.913100242614746
Malt Shovel Brewery,3.0,820,-33.88669967651367,151.1739959716797
Mambo Beer,1.0,821,43.21670150756836,-87.92400360107422
Mammoth Brewing,1.0,822,37.648399353027344,-118.98300170898438
Manayunk Brewery and Restaurant,9.0,823,40.02360153198242,-75.22019958496094
Manhattan Beach Brewing,3.0,824,33.8843994140625,-118.41100311279295
Marble Brewery,1.0,825,35.09280014038086,-106.64700317382812
Margaritaville Brewing Company,2.0,826,30.3617000579834,-81.69660186767578
Marin Brewing,8.0,827,37.947898864746094,-122.51100158691406
Marine Pub & Brewhouse,2.0,828,49.20550155639648,-122.97799682617188
Maritime Pacific Brewing,10.0,829,47.66370010375977,-122.3769989013672
Marquette Harbor Brewery and Restaurant,3.0,830,46.54309844970703,-87.39289855957031
Marshall Brewing Company,3.0,831,36.152000427246094,-95.9646987915039
Martini-Brauerei,4.0,832,51.31750106811523,9.479299545288086
Marzoni's Brick Oven & Brewing Co,6.0,833,40.42340087890625,-78.43389892578125
Mash House Restaurant and Brewery,1.0,834,35.07070159912109,-78.95449829101562
Matilda Bay Brewing,1.0,835,-32.02320098876953,115.75399780273438
Maui Brewing Co.,3.0,836,20.97209930419922,-156.677001953125
Maumee Bay Brewing,1.0,837,41.6431999206543,-83.53839874267578
McCashin's Brewery & Malthouse,1.0,838,40.19889831542969,-98.06729888916016
McCoy's Public House and Brewkitchen,1.0,839,39.05339813232422,-94.59190368652344
McGuire's Irish Pub and Brewery - Pensacola,1.0,840,30.418100357055664,-87.20240020751953
McKenzie Brew House,10.0,841,39.86579895019531,-75.54419708251953
McMenamins Mill Creek,9.0,842,47.87739944458008,-122.21099853515624
McMullen & Sons,3.0,843,51.79750061035156,-0.08060000091791153
Meantime Brewing Company Limited,3.0,844,51.48989868164063,0.03799999877810478
Meckatzer Lwenbru,1.0,845,47.63079833984375,9.88889980316162
Mehana Brewing,2.0,846,19.70599937438965,-155.06900024414062
Mendocino Brewing - Hopland,7.0,847,38.9734001159668,-123.11599731445312
Mendocino Brewing - Saratoga Springs,1.0,848,43.083099365234375,-73.78459930419922
Mendocino Brewing - Ukiah,1.0,849,39.13259887695313,-123.20099639892578
Mercury Brewing Company,10.0,850,42.67279815673828,-70.84400177001953
Metropolitan Brewing,2.0,851,41.974998474121094,-87.67400360107422
Mia and Pia's Pizzeria and Brewhouse,1.0,852,42.22489929199219,-121.78199768066406
Michigan Brewing,17.0,853,42.661598205566406,-84.1946029663086
Mickey Finn's Brewery,11.0,854,42.287200927734375,-87.95379638671875
Mickey's Brewing Co.,,855,43.03889846801758,-87.90650177001953
Microbrouwerij Achilles,1.0,856,51.10279846191406,4.726900100708008
Middle Ages Brewing,19.0,857,43.05080032348633,-76.16169738769531
Midnight Sun Brewing Co.,57.0,858,61.14730072021485,-149.843994140625
Mikkeller,2.0,859,,
Milagro Brewery and Grill,1.0,860,35.29999923706055,-106.5510025024414
Mill Creek Brewpub,1.0,861,46.06969833374024,-118.33599853515624
Mill Steakhouse,1.0,862,39.61199951171875,-105.0189971923828
Miller Brewing,11.0,863,43.04449844360352,-87.96260070800781
Millrose Brewing,6.0,864,42.08549880981445,-88.14109802246094
Millstream Brewing,4.0,865,41.79719924926758,-91.86519622802734
Milly's Tavern,1.0,866,42.99449920654297,-71.46739959716797
Milwaukee Ale House,8.0,867,43.03340148925781,-87.9093017578125
Minhas Craft Brewery,5.0,868,42.60010147094727,-89.64219665527344
Minneapolis Town Hall Brewery,12.0,869,44.97320175170898,-93.2479019165039
Minnesota Brewing,,870,44.94419860839844,-93.08609771728516
Minocqua Brewing Company,9.0,871,45.87220001220703,-89.70970153808594
Mishawaka Brewing,6.0,872,41.69309997558594,-86.18180084228516
Mission Springs Brewing,4.0,873,49.132301330566406,-122.34300231933594
Mississippi Brewing Co.,1.0,874,40.6870002746582,-73.70800018310547
Moab Brewery,2.0,875,38.56570053100586,-109.5500030517578
Mogollon Brewing Company,5.0,876,35.215599060058594,-111.58999633789062
Mohrenbrauerei August Huber,3.0,877,47.41230010986328,9.74429988861084
Molson Breweries of Canada,9.0,878,43.67060089111328,-79.38240051269531
Montana Brewing,8.0,879,45.78219985961914,-108.50599670410156
Monte Carlo Casino and Brewpub,1.0,880,36.12860107421875,-115.1709976196289
Monteith's Brewing Co.,2.0,881,-42.45050048828125,171.20700073242188
Moon River Brewing Company,8.0,882,32.08100128173828,-81.09149932861328
Moonlight Brewing,4.0,883,38.49800109863281,-122.77999877929688
Moorhouse's Brewery (Burnley),2.0,884,53.786399841308594,-2.269399881362915
Moose's Tooth Pub and Pizzeria,4.0,885,61.19020080566406,-149.86900329589844
Moosehead Breweries,2.0,886,45.25669860839844,-66.09600067138672
Moosehead Breweries Ltd.,,887,45.2578010559082,-66.09839630126953
Moosejaw Pizza & Dells Brewing Company,10.0,888,43.5906982421875,-89.79389953613281
Mordue Brewery,1.0,889,55.0167007446289,-1.4924999475479126
Morland and Co.,2.0,890,51.67010116577149,-1.2849999666213991
Mountain Sun Pub & Brewery,2.0,891,40.01900100708008,-105.2750015258789
Moylan's Brewery & Restaurant,9.0,892,38.09410095214844,-122.55699920654295
moylans Brewing company,,893,38.107398986816406,-122.56999969482422
Mudshark Brewing,5.0,894,34.46860122680664,-114.34100341796876
Murphy's Wagon Wheel,4.0,895,40.58430099487305,-98.39119720458984
Mussel Inn,1.0,896,-40.76580047607422,172.7050018310547
Myanmar Brewery and Distillery,1.0,897,16.777900695800778,96.16790008544922
Mythos Breweries S.A.,1.0,898,,
Namaqua Brewing,,899,40.39780044555664,-105.0749969482422
Namibia Breweries,1.0,900,-22.558900833129886,17.082500457763672
Nebraska Brewing Company,8.0,901,41.1338996887207,-96.03070068359376
Nebraska Brewing Company,8.0,901,37.24399948120117,-107.87899780273438
Nelson Brewing,1.0,902,49.48839950561523,-117.29000091552734
Nethergate Brewery Co Ltd,2.0,903,52.08100128173828,0.6559000015258789
New Albanian Brewing,1.0,904,38.32809829711914,-85.81710052490234
New Belgium Brewing,15.0,905,40.59289932250977,-105.06999969482422
New Century Brewing Company,1.0,906,42.358699798583984,-71.05740356445312
New Glarus Brewing Company,21.0,907,42.81710052490234,-89.63059997558594
New Holland Brewing Company,14.0,908,42.790000915527344,-86.1041030883789
New River Brewing,1.0,909,33.90890121459961,-84.30560302734375
New Road Brewhouse,1.0,910,40.18569946289063,-75.45159912109375
New Zealand Breweries Limited,1.0,911,,
Niagara Falls Brewing,10.0,912,43.089298248291016,-79.11000061035156
Nicolet Brewing,6.0,913,45.92219924926758,-88.25180053710938
Nikenjayamochi Kadoya Honten Co.,1.0,914,,
Ninkasi Brewing,,915,44.05690002441406,-123.11000061035156
Nodding Head Brewpub,8.0,916,39.95019912719727,-75.1666030883789
Nor'Wester Brewery and Public House,4.0,917,45.52349853515625,-122.6760025024414
Nordsj Grdsbryggeri,1.0,918,58.536598205566406,15.03730010986328
North Coast Brewing Company,15.0,919,39.44660186767578,-123.80599975585938
North Country Brewery,11.0,920,41.06380081176758,-80.05560302734375
Northwest Brewwrks,1.0,921,47.68149948120117,-122.20899963378906
Northwoods Brewpub Grill,10.0,922,44.7775993347168,-91.44329833984376
NÃ¸gne Ã˜ - Det KompromisslÃ¸se Bryggeri A/S,14.0,923,,
O'Fallon Brewery,1.0,924,38.80580139160156,-90.7531967163086
O'Gara's Bar & Grill,6.0,925,44.94580078125,-93.16699981689452
O'Grady's Brewery and Pub #1,6.0,926,42.0884017944336,-87.98059844970703
O'Hanlon's Brewing Company Ltd.,,927,,
O'Hara's Brewpub and Restaurant,3.0,928,45.55390167236328,-94.17030334472656
Oak Creek Brewery,8.0,929,34.866100311279304,-111.7959976196289
Oaken Barrel Brewing,5.0,930,39.6150016784668,-86.09010314941406
Oakham Ales,1.0,931,52.57580184936523,-0.24799999594688416
Oasis Brewery and Restaurant,1.0,932,40.01499938964844,-105.27100372314452
Oasis Brewery Annex,2.0,933,40.01499938964844,-105.27100372314452
Oconomowoc Brewing,2.0,934,43.11169815063477,-88.49929809570312
Odell Brewing,11.0,935,40.58940124511719,-105.06300354003906
Oggi's Pizza and Brewing - Vista,7.0,936,33.20289993286133,-117.25499725341795
Ohio Brewing,5.0,937,41.18280029296875,-80.7654037475586
Okanagan Spring Brewery,1.0,938,50.26129913330078,-119.2770004272461
Old City Brewing,1.0,939,30.27669906616211,-97.74629974365234
Old Dominion Brewing Co.,2.0,940,39.15399932861328,-75.4884033203125
Old Hat Brewery,10.0,941,42.1682014465332,-85.84970092773438
Olde Main Brewing,6.0,942,42.02479934692383,-93.6147003173828
Olde Peninsula Brewpub and Restaurant,8.0,943,42.29359817504883,-85.57779693603516
Oldenberg Brewery,2.0,944,39.04719924926758,-84.55989837646484
On Tap Bistro & Brewery,7.0,945,32.715301513671875,-117.15699768066406
Onion Pub & Brewery,1.0,946,42.186500549316406,-88.18350219726562
Onopa Brewing,4.0,947,43.03889846801758,-87.90650177001953
Orchard Street Brewery,1.0,948,48.75960159301758,-122.48799896240234
Oregon Trader Brewing,1.0,949,44.63650131225586,-123.1060028076172
Oregon Trail Brewery,1.0,950,44.56129837036133,-123.26100158691406
Oriental Brewery,1.0,951,,
Original Basil T's,,952,40.35319900512695,-74.07469940185547
Orkney Brewery,4.0,953,59.06969833374024,-3.313499927520752
Orlando Brewing,3.0,954,28.526500701904297,-81.38269805908203
Orlio Organic,3.0,955,44.42839813232422,-73.21309661865234
Oskar Blues Grill and Brew,7.0,956,40.22460174560547,-105.26799774169922
Ostankinskij Pivovarennij Zavod,1.0,957,55.75579833984375,37.61759948730469
Ottakringer Brauerei AG,1.0,958,48.21329879760742,16.322900772094727
Otter Creek Brewing & Wolaver's Organic Ales,9.0,959,44.01969909667969,-73.16929626464844
Otto's Pub and Brewery,21.0,960,40.80979919433594,-77.91010284423828
Oy Sinebrychoff AB,2.0,961,60.38100051879883,25.11020088195801
Oyster Bar Bistro and Brewery,5.0,962,41.147499084472656,-85.1167984008789
Pabst Brewing Company,10.0,963,29.43000030517578,-98.48999786376952
Pacific Beach Brewhouse,5.0,964,32.79779815673828,-117.23999786376952
Pacific Coast Brewing,6.0,965,37.80160140991211,-122.27400207519531
Pacific Rim Brewing,9.0,966,47.51430130004883,-122.35299682617188
Palm Breweries,1.0,967,50.99530029296875,4.2835001945495605
Palmetto Brewing,1.0,968,32.801700592041016,-79.94550323486328
Panther Brewing Company,2.0,969,43.14670181274414,-75.17790222167969
Paper City Brewing Company,1.0,970,42.20119857788086,-72.61039733886719
Park City Brewing,2.0,971,40.49599838256836,-111.41999816894531
Paulaner,12.0,972,48.13909912109375,11.5802001953125
Pearl Street Brewery,1.0,973,43.83440017700195,-91.23619842529295
Pelican Pub & Brewery,3.0,974,45.2151985168457,-123.97000122070312
Penn Brewery,8.0,975,40.45690155029297,-79.99150085449219
Pennichuck Brewing Company,11.0,976,42.83679962158203,-71.66259765625
Pennsylvania Brewing,1.0,977,40.45690155029297,-79.99150085449219
Pete's Brewing,7.0,978,29.576099395751953,-98.47720336914062
Pete's Place,1.0,979,34.925098419189446,-95.72530364990234
PH Woods Diner and Brewery,1.0,980,33.917598724365234,-117.26000213623048
Philadelphia Brewing Co,4.0,981,39.98270034790039,-75.12750244140625
Phoenix Beverages Ltd,1.0,982,-20.273799896240234,57.49710083007813
Piece,2.0,983,41.910400390625,-87.67610168457031
Pike Pub and Brewery,8.0,984,47.60810089111328,-122.33999633789062
Pinehurst Village Brewery,4.0,985,35.131500244140625,-79.42949676513672
Pinnacle Peak Patio Steakhouse & Microbrewery,1.0,986,33.72679901123047,-111.85299682617188
Pint's Pub Brewery and Freehouse,2.0,987,39.736900329589844,-104.99099731445312
Pivara Skopje,1.0,988,42.00379943847656,21.452199935913086
Pivovar Herold Beznice,,989,,
Pivovar Hradec Krlov,3.0,990,50.20940017700195,15.832599639892578
Pivovar Klter Hradit,1.0,991,,
Pivovar Nchod,2.0,992,,
Pivovar Pardubice a.s.,1.0,993,50.035499572753906,15.76200008392334
Pivovar Podkov,,994,50.08779907226562,14.420499801635742
Pivovar Starobrno,1.0,995,49.19110107421875,16.591800689697266
Pivovar v Hurbanove,1.0,996,47.88090133666992,18.197200775146484
Pivovar Velk Popovice,1.0,997,49.92250061035156,14.636099815368652
Pivovary Staropramen,1.0,998,50.06850051879883,14.406700134277346
Pivzavod Baltika /,4.0,999,59.93899917602539,30.31579971313477
Pizza Beer,1.0,1000,41.945499420166016,-88.45069885253906
Pizza Port Brewing - Solana Beach,2.0,1001,32.990798950195305,-117.27200317382812
Pizzeria Uno Chicago Grill & Brewery,5.0,1002,37.22829818725586,-77.39029693603516
Platte Valley Brewing,1.0,1003,40.69540023803711,-99.0811996459961
Pleasanton Main Street Brewery,6.0,1004,37.66450119018555,-121.8730010986328
Plzesk Prazdroj,1.0,1005,49.74660110473633,13.386099815368652
Plzesk Prazdroj Pivovar Radegast,1.0,1006,,
Pokka Beer Works,1.0,1007,35.181400299072266,136.906005859375
Pony Express Brewing,1.0,1008,38.88140106201172,-94.81909942626952
Port Brewing Company,16.0,1009,33.14059829711914,-117.1500015258789
Port Washington Brewing,5.0,1010,43.38719940185547,-87.87560272216797
Porterhouse Restaurant and Brewpub,5.0,1011,40.33409881591797,-75.01200103759766
Portland Brewing,2.0,1012,45.54150009155274,-122.71299743652344
Portsmouth Brewery,4.0,1013,43.07809829711914,-70.75749969482422
Prairie Rock Brewing - Elgin,6.0,1014,42.03469848632813,-88.28189849853516
Prescott Brewing Company,8.0,1015,34.54199981689453,-112.47000122070312
Pripps Ringnes Bryggerier,1.0,1016,60.48770141601562,9.18850040435791
Privat-Brauerei Schmucker Ober-Mossau KG,1.0,1017,49.67470169067383,8.925000190734863
Privatbrauerei Bolten,1.0,1018,51.18330001831055,6.499300003051758
Privatbrauerei Erdinger Weissbru,4.0,1019,48.31529998779297,11.89109992980957
Privatbrauerei Frankenheim,1.0,1020,51.22919845581055,6.792500019073486
Privatbrauerei Gaffel,1.0,1021,50.94649887084961,6.956299781799316
Privatbrauerei Hofmhl,1.0,1022,,
Private Weissbierbrauerei G. Schneider & Sohn GmbH,7.0,1023,48.91749954223633,11.873499870300293
Privater Brauereigasthof Greifenklau,2.0,1024,49.88510131835938,10.88230037689209
Pug Ryan's Steakhouse and Brewery,1.0,1025,39.62820053100586,-106.0469970703125
Pugsley Brewing LLC,1.0,1026,43.6614990234375,-70.25530242919922
Pumphouse Brewery & Restaurant,2.0,1027,40.168800354003906,-105.10199737548828
Pumphouse Pizza and Brewing,1.0,1028,43.60110092163086,-89.793701171875
"Pyramid Alehouse, Brewery and Restaurant - Berkeley",21.0,1029,47.59170150756836,-122.33499908447266
"Pyramid Alehouse, Brewery and Restaurant - Berkeley",21.0,1029,37.88059997558594,-122.3000030517578
"Pyramid Alehouse, Brewery and Restaurant - Seattle",9.0,1030,,
Pyramid Ales Brewery,12.0,1031,47.59239959716797,-122.33399963378906
Qingdao Brewery,1.0,1032,36.06629943847656,120.38300323486328
Quigleys,,1033,33.490501403808594,-79.11599731445312
R&B; Brewing,1.0,1034,49.26729965209961,-123.10299682617188
Raccoon Lodge and Brewpub / Cascade Brewing,9.0,1035,45.48559951782226,-122.75399780273438
Raccoon River Brewing,7.0,1036,41.58409881591797,-93.62960052490234
Radeberger Exportbierbrauerei,1.0,1037,51.11479949951172,13.914999961853027
Rahr & Sons Brewing Company,13.0,1038,32.73659896850586,-97.32740020751952
Rail House Restaurant and Brewpub,9.0,1039,45.08509826660156,-87.65440368652344
Railway Brewing,2.0,1040,61.21810150146485,-149.89999389648438
Ramapo Valley Brewery,4.0,1041,41.1151008605957,-74.14700317382812
Randy's Fun Hunters Brewery Restaurant and Banquet Center,4.0,1042,42.83200073242188,-88.71399688720703
RCH Brewery,3.0,1043,51.37229919433594,-2.8773000240325928
Real Ale Brewing Company,5.0,1044,30.113000869750977,-98.41560363769531
ReaperAle,1.0,1045,33.6864013671875,-117.66000366210938
Red Kettle Brewing,3.0,1046,33.036998748779304,-117.29199981689452
Red Lodge Ales,2.0,1047,45.19129943847656,-109.24700164794922
Red Oak Brewery,3.0,1048,36.06129837036133,-79.56950378417969
Red Star Brewery & Grille,6.0,1049,40.30440139770508,-79.5470962524414
RedFish New Orleans Brewhouse,1.0,1050,40.018699645996094,-105.27899932861328
Redhook Ale Brewery,12.0,1051,47.606201171875,-122.33200073242188
Remington Watson Smith Brewing,2.0,1052,43.01169967651367,-88.23149871826172
Restaurant Isarbru,1.0,1053,48.07080078125,11.531100273132324
Revolution Brewing LLC,4.0,1054,41.92340087890625,-87.69819641113281
Richbrau Brewing Company,8.0,1055,37.53559875488281,-77.43379974365234
Ridgeway Brewing,8.0,1056,51.54619979858398,-1.1354999542236328
Rio Salado Brewing,1.0,1057,33.414798736572266,-111.90899658203124
River Horse Brewing Company,6.0,1058,40.36880111694336,-74.94770050048828
River West Brewing,13.0,1059,41.849998474121094,-87.65010070800781
Rivers Effortless Dining,1.0,1060,40.63800048828125,-111.69000244140624
Rivertowne Pour House,4.0,1061,40.44649887084961,-79.76419830322266
Rock Art Brewery,5.0,1062,44.56930160522461,-72.60340118408203
Rock Bottom Restaurant & Brewery - Chicago,1.0,1063,41.89149856567383,-87.62840270996094
Rock Bottom Restaurant & Brewery - Denver,4.0,1064,39.74720001220703,-104.99500274658205
Rock Bottom Restaurant & Brewery - Milwaukee,6.0,1065,43.03990173339844,-87.91169738769531
Rock Bottom Restaurant & Brewery - Minneapolis,8.0,1066,44.97650146484375,-93.27469635009766
Rock Bottom Restaurant & Brewery - San Jose,6.0,1067,37.28860092163086,-121.93299865722656
Rock Bottom Restaurant & Brewery - South Denver,1.0,1068,39.56779861450195,-104.8740005493164
Rocky River Brewing,4.0,1069,41.46229934692383,-81.85600280761719
Rockyard Brewing,1.0,1070,39.40909957885742,-104.87000274658205
Roffey Brewery,2.0,1071,42.787498474121094,-86.10890197753906
Rogue Ales,49.0,1072,44.620201110839844,-124.052001953125
ronald mengerink,,1073,51.442100524902344,4.923200130462647
Roost Brewery,4.0,1074,37.28689956665039,-121.9459991455078
Roots Organic Brewing,1.0,1075,45.51179885864258,-122.65899658203124
Ross Valley Brewing,1.0,1076,37.987098693847656,-122.58899688720705
Rothaus Brauerei,6.0,1077,43.31779861450195,-88.37899780273438
Route 66 Brewery,7.0,1078,38.64699935913086,-90.2249984741211
Routh Street Brewery and Grille,8.0,1079,32.78900146484375,-96.79889678955078
Rowland's Calumet Brewery,6.0,1080,44.02909851074219,-88.16290283203125
Roy Pitz Brewing Company,6.0,1081,39.93899917602539,-77.65660095214844
Rubicon Brewing,1.0,1082,38.57310104370117,-121.4810028076172
Ruppaner-Brauerei,7.0,1083,47.68550109863281,9.208000183105467
Rush River Brewing,1.0,1084,44.89020156860352,-92.63780212402344
Russell Brewing,4.0,1085,,
Russian River Brewing,12.0,1086,38.44179916381836,-122.71199798583984
S.A. Damm,4.0,1087,41.38790130615234,2.1698999404907227
SA Brain & Co. Ltd.,1.0,1088,51.47359848022461,-3.178999900817871
"Sabmiller India,",10.0,1089,12.968299865722654,77.65699768066406
Sacramento Brewing Company,6.0,1090,38.61909866333008,-121.4000015258789
Saint Arnold Brewing,7.0,1091,29.812299728393555,-95.46749877929688
Saint Louis Brewery / Schlafy Tap Room,18.0,1092,38.632999420166016,-90.20999908447266
Saint Somewhere Brewing Company,3.0,1093,28.16460037231445,-82.77169799804688
Saku lletehas,1.0,1094,59.30139923095703,24.66790008544922
Salado Creek Brewing Company,3.0,1095,29.42410087585449,-98.49359893798828
Salopian Brewery,1.0,1096,52.70690155029297,-2.7869999408721924
Salt Lake Brewing - Squatters,1.0,1097,40.76259994506836,-111.8949966430664
"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",3.0,1098,21.306900024414066,-157.85800170898438
Samuel Smith Old Brewery (Tadcaster),9.0,1099,53.8833999633789,-1.2625000476837158
San Diego Brewing,7.0,1100,32.792198181152344,-117.0989990234375
San Marcos Brewery & Grill,10.0,1101,33.13449859619141,-117.19100189208984
San Miguel Corporation,2.0,1102,14.58329963684082,120.96700286865234
Sand Creek Brewing Company,6.0,1103,44.29290008544922,-90.8510971069336
SandLot Brewery at Coors Field,2.0,1104,39.75569915771485,-104.99299621582031
Sanford's Grub and Pub,2.0,1105,44.80070114135742,-106.95600128173828
Santa Barbara Brewing,1.0,1106,34.41659927368164,-119.6959991455078
Santa Cruz Brewing,2.0,1107,36.974098205566406,-122.03099822998048
Santa Fe Brewing Company,9.0,1108,35.59659957885742,-106.052001953125
Santa Rosa Brewing,1.0,1109,38.44049835205078,-122.71399688720705
Sapporo Breweries - Chuo,2.0,1110,,
Sarah Hughes Brewery,1.0,1111,52.54349899291992,-2.115600109100342
Saxer Brewing,2.0,1112,45.42070007324219,-122.6709976196289
Scharer's Little Brewery,1.0,1113,-34.185501098632805,150.60699462890625
Schlobrauerei Reckendorf,4.0,1114,50.02239990234375,10.829999923706056
Schloss Eggenberg,5.0,1115,47.99039840698242,13.923800468444824
Schlossbru,4.0,1116,47.40969848632813,9.751399993896484
SchÃ¶fferhofer,2.0,1117,,
Schooner Brewery,7.0,1118,32.803001403808594,-96.7698974609375
Schooner's Grille & Brewery,1.0,1119,37.96689987182617,-121.78299713134766
Schussenrieder Erlebnisbrauerei,4.0,1120,48.00400161743164,9.65839958190918
Scotch Irish Brewing,1.0,1121,45.12789916992188,-76.12999725341797
Scottish & Newcastle Breweries,1.0,1122,40.89179992675781,-76.79750061035156
Scottish & Newcastle PLC,,1123,55.94649887084961,-3.248500108718872
Scuttlebutt Brewing,8.0,1124,47.99750137329102,-122.21399688720705
Sea Dog Brewing Company,3.0,1125,44.797401428222656,-68.76999664306639
Seabright Brewery,8.0,1126,36.96760177612305,-122.00800323486328
Second Street Brewery,2.0,1127,35.66310119628906,-105.96600341796876
Selin's Grove Brewing Co.,3.0,1128,40.80099868774414,-76.86139678955078
Sequoia Brewing Conoabt,1.0,1129,36.758201599121094,-119.802001953125
Shaftebury Brewing,1.0,1130,49.14870071411133,-122.91200256347656
Sharktooth Brewing,6.0,1131,20.894699096679688,-156.47000122070312
Shepherd Neame,3.0,1132,51.31689834594727,0.8920999765396118
Sherlock's Home,5.0,1133,44.91329956054688,-93.50330352783205
Ship Inn Brewpub,4.0,1134,40.56840133666992,-75.09539794921875
Shipwrecked Brew Pub,5.0,1135,45.04949951171875,-87.28019714355469
Shipyard Brewing - Portland,7.0,1136,43.66189956665039,-70.2489013671875
Shmaltz Brewing Company,2.0,1137,37.774898529052734,-122.41899871826172
Shmaltz Enterprises,1.0,1138,37.74810028076172,-122.41899871826172
Short's Brewing Company,,1139,44.97629928588867,-85.21040344238281
Sierra Leone Brewery,1.0,1140,8.484100341796875,-13.228699684143065
Sierra Madre Brewing Co.,,1141,25.681100845336914,-100.36299896240234
Sierra Nevada Brewing Co.,33.0,1142,39.72460174560547,-121.81600189208984
Siletz Roadhouse & Brewery,6.0,1143,44.72200012207031,-123.91799926757812
Silver Gulch Brewing Company,2.0,1144,64.95829772949219,-147.6219940185547
Silverado Brewing,1.0,1145,38.52429962158203,-122.49700164794922
Simmerberg Brusttt und Taferne,6.0,1146,47.58140182495117,9.919099807739258
Sioux Falls Brewing,4.0,1147,43.54999923706055,-96.70030212402344
Six Rivers Brewery,2.0,1148,40.94910049438477,-124.10199737548828
Sixpoint Craft Ales,4.0,1149,40.67399978637695,-74.01180267333984
Ska Brewing Company,2.0,1150,,
Skagit River Brewing,11.0,1151,48.4192008972168,-122.33499908447266
Skol Breweries,1.0,1152,18.8799991607666,72.94000244140625
Slab City Brewing,8.0,1153,44.74029922485352,-88.4448013305664
Sleeman Brewing & Malting,2.0,1154,43.48699951171875,-80.20680236816406
Sleeping Lady Brewing Company,1.0,1155,61.21960067749024,-149.89599609375
Slottskllans Bryggeri,1.0,1156,59.85440063476562,17.662700653076172
Sly Fox Brewhouse and Eatery - Phoenixville,,1157,40.129798889160156,-75.54989624023438
Sly Fox Brewhouse and Eatery - Royersford,13.0,1158,40.19430160522461,-75.53399658203125
Smoky Mountain Brewing,1.0,1159,35.9656982421875,-83.91809844970703
Smuttynose Brewing Co.,8.0,1160,43.03250122070313,-70.7947998046875
Snake River Brewing,,1161,43.47679901123047,-110.76499938964844
Snipes Mountain Microbrewery & Restaurant,2.0,1162,46.32839965820313,-120.00800323486328
Snowshoe Brewing - Sonora,2.0,1163,37.98410034179688,-120.38200378417969
Sockeye,,1164,43.63259887695313,-116.2750015258789
Socorro Springs Brewing,1.0,1165,34.070098876953125,-106.89299774169922
Sonoran Brewing Company,2.0,1166,33.72679901123047,-111.85299682617188
South Australian Brewing,1.0,1167,-34.91109848022461,138.57499694824222
South County Brewing Co.,3.0,1168,39.7322998046875,-76.44960021972656
South Shore Brewery,8.0,1169,46.58720016479492,-90.89209747314452
Southampton Publick House,5.0,1170,40.89030075073242,-72.3927001953125
Southend Brewery and Smokehouse - Charleston,8.0,1171,32.778499603271484,-79.92729949951172
Southern Star Brewing Company,2.0,1172,30.348899841308594,-95.44270324707031
Southern Tier Brewing Co,31.0,1173,42.10079956054688,-79.33570098876953
357,,1174,,
Spanish Peaks Brewing,4.0,1175,47.6958999633789,-114.1760025024414
Spaten-Franziskaner-BrÃ¤u,7.0,1176,,
Speakeasy Ales and Lagers,5.0,1177,37.73870086669922,-122.38099670410156
Spilker Ales,5.0,1178,40.50579833984375,-96.70700073242188
Spoetzl Brewery,6.0,1179,29.42600059509277,-97.16069793701172
Sports City Cafe & Brewery,5.0,1180,33.857498168945305,-117.8759994506836
Sprecher Brewing,14.0,1181,43.099998474121094,-87.9197998046875
Spring House Brewing Company,7.0,1182,39.95249938964844,-76.32949829101562
Springfield Brewing,1.0,1183,37.20790100097656,-93.29550170898438
St John Brewers,1.0,1184,18.33679962158203,-64.72810363769531
St Peter's Brewery,7.0,1185,36.72819900512695,-76.58360290527344
St. Austell Brewery,3.0,1186,50.34159851074219,-4.788300037384033
St. Francis Abbey Brewery,1.0,1187,52.65380096435547,-7.248000144958496
St. GeorgenBru Modschiedler KG,1.0,1188,49.80199813842773,11.032400131225586
St. James's Gate Brewery,,1189,53.34410095214844,-6.267499923706055
St. Stan's Brewing Co.,1.0,1190,37.641700744628906,-121.00399780273438
Staatliches HofbrÃ¤uhaus in MÃ¼nchen,5.0,1191,,
Stadsbrouwerij De Hemel,1.0,1192,51.84859848022461,5.863900184631348
Standing Stone Brewing Company,7.0,1193,42.197601318359375,-122.71499633789062
Steam Whistle Brewery,1.0,1194,43.64139938354492,-79.38690185546875
Steamworks,14.0,1195,49.2849006652832,-123.11000061035156
Steamworks Brewing - Durango,1.0,1196,37.27239990234375,-107.87999725341795
Steel Brewing,1.0,1197,32.500701904296875,-94.7405014038086
Steinfels Back & Brau,3.0,1198,47.36899948120117,8.538000106811522
Steve and Clark's Brew Pub and Sausage Co. #2,9.0,1199,35.99399948120117,-78.89859771728516
Stevens Point Brewery,9.0,1200,44.510398864746094,-89.57340240478516
Stewart's Brewing,1.0,1201,39.63180160522461,-75.66280364990234
Stieglbrauerei zu Salzburg GmbH,7.0,1202,47.800498962402344,13.044400215148926
